1	4.89379	0
2	5.03562	0.141823
3	5.02833	0.0822051
4	5.05275	0.0630486
5	5.03289	0.0527205
6	5.0576	0.0496334
7	5.04908	0.0428057
8	5.0308	0.04133
9	5.02343	0.0371878
10	5.03561	0.0354221
11	5.04187	0.0326464
12	5.04517	0.0299837
13	5.04135	0.0278446
14	5.03701	0.0261419
15	5.03653	0.0243415
16	5.03829	0.0228372
17	5.0462	0.0228643
18	5.04841	0.0216696
19	5.04753	0.0205163
20	5.04012	0.0208255
21	5.037	0.0200522
22	5.02796	0.021149
23	5.0253	0.0203833
24	5.01875	0.0205865
25	5.02139	0.0199218
26	5.02662	0.019843
27	5.02647	0.0190945
28	5.02164	0.0190238
29	5.01598	0.0192092
30	5.01078	0.019273
31	5.01069	0.0186412
32	5.00658	0.0185122
33	5.00449	0.0180634
34	5.00359	0.0175469
35	5.00541	0.0171344
36	5.00163	0.0170749
37	5.00271	0.0166419
38	5.00266	0.0161981
39	5.00277	0.0157777
40	5.00207	0.0153942
41	5.00366	0.0150982
42	5.00448	0.0147567
43	5.00307	0.0144776
44	5.00197	0.0141878
45	5.00394	0.0140087
46	5.00279	0.013749
47	5.00129	0.0135367
48	5.00075	0.0132628
49	5.00071	0.0129894
50	4.9984	0.0129347
51	4.99707	0.0127482
52	4.99761	0.0125121
53	4.99884	0.012336
54	4.99683	0.0122714
55	4.99529	0.012145
56	4.99456	0.0119484
57	4.99149	0.0121306
58	4.99222	0.0119418
59	4.99317	0.0117756
60	4.99263	0.01159
61	4.99314	0.0114096
62	4.9933	0.0112251
63	4.99317	0.0110462
64	4.992	0.0109348
65	4.99172	0.0107689
66	4.99435	0.0109257
67	4.99528	0.0108013
68	4.99466	0.0106591
69	4.99386	0.0105336
70	4.99444	0.0103979
71	4.99257	0.0104194
72	4.99321	0.0102932
73	4.99265	0.0101662
74	4.99241	0.0100308
75	4.99244	0.00989622
76	4.99166	0.00979621
77	4.99334	0.00981332
78	4.99481	0.00979769
79	4.99428	0.00968753
80	4.99223	0.00978277
81	4.99349	0.00974375
82	4.99297	0.00963857
83	4.99357	0.00954115
84	4.99441	0.00946367
85	4.99382	0.00937029
86	4.9939	0.00926106
87	4.99462	0.00918202
88	4.99578	0.00915166
89	4.9962	0.00905807
90	4.99495	0.0090439
91	4.99652	0.0090799
92	4.99659	0.00898096
93	4.99775	0.00895917
94	4.99945	0.0090246
95	5.00002	0.00894753
96	5.00218	0.00911333
97	5.00157	0.0090396
98	5.00112	0.00895815
99	5.00052	0.00888762
100	5.00099	0.00881111
