1	15.0817	0
2	14.9222	0.159498
3	14.9864	0.112237
4	15.0018	0.0808492
5	14.9575	0.0766924
6	14.9475	0.0634132
7	14.964	0.0560673
8	15.0162	0.0712787
9	14.981	0.0720471
10	14.9914	0.0652775
11	15.0142	0.0632925
12	15.0168	0.057837
13	15.0138	0.0532859
14	15.0477	0.0598199
15	15.0705	0.060194
16	15.0506	0.0597112
17	15.0293	0.0600244
18	15.038	0.0572553
19	15.0254	0.0555832
20	15.0322	0.0531584
21	15.0289	0.0506725
22	15.0193	0.0492561
23	15.025	0.0474092
24	15.0142	0.046643
25	15.0293	0.0471942
26	15.0213	0.0460365
27	15.0031	0.0478989
28	15.0066	0.0462924
29	15.0093	0.04475
30	15.006	0.0433622
31	15.0073	0.0419616
32	15.0077	0.0406311
33	14.998	0.0405657
34	15.0038	0.0397785
35	15.0022	0.0386588
36	15.0001	0.0376252
37	14.9966	0.0367645
38	15.0029	0.0363282
39	14.998	0.0357099
40	14.9895	0.035834
41	14.9865	0.0350779
42	14.9859	0.0342387
43	14.9857	0.0334335
44	14.9929	0.0334531
45	14.996	0.0328513
46	14.9961	0.0321292
47	14.9952	0.0314497
48	14.9966	0.0308165
49	14.996	0.0301862
50	14.9906	0.0300711
51	14.9874	0.0296465
52	14.9879	0.0290758
53	14.989	0.0285427
54	14.9895	0.0280132
55	14.9832	0.0282229
56	14.9835	0.0277161
57	14.9846	0.027249
58	14.9869	0.0268755
59	14.9928	0.0270662
60	14.9929	0.0266115
61	14.9897	0.0263757
62	14.989	0.0259557
63	14.9918	0.0257002
64	14.988	0.0255815
65	14.986	0.0252687
66	14.9921	0.0256264
67	14.9931	0.0252624
68	14.9938	0.0248973
69	14.9987	0.0250234
70	14.9997	0.0246812
71	14.9989	0.0243431
72	15.0011	0.0241005
73	14.9984	0.0239223
74	14.9943	0.0239382
75	14.9909	0.0238683
76	14.9906	0.0235542
77	14.9883	0.0233569
78	14.9893	0.0230769
79	14.99	0.0227929
80	14.9888	0.0225369
81	14.991	0.0223624
82	14.9953	0.0225031
83	14.9958	0.0222375
84	14.9937	0.0220762
85	14.9924	0.0218522
86	14.9916	0.0216112
87	14.9925	0.0213818
88	14.9925	0.0211374
89	14.9907	0.0209788
90	14.9917	0.0207679
91	14.9949	0.0207785
92	14.9962	0.0205971
93	14.9939	0.0205031
94	14.9932	0.0202954
95	14.9933	0.0200807
96	14.9903	0.020092
97	14.9931	0.0200802
98	14.9929	0.0198748
99	14.9894	0.0199967
100	14.9852	0.0202323
