1	3.18066	0
2	3.12313	0.0575288
3	3.1539	0.0452748
4	3.13253	0.0384904
5	3.13298	0.029818
6	3.1216	0.0268775
7	3.11535	0.0235589
8	3.11988	0.0208995
9	3.12484	0.0190883
10	3.12772	0.0173132
11	3.13401	0.0168772
12	3.13934	0.0163021
13	3.13944	0.0149961
14	3.13572	0.0143733
15	3.13443	0.0134437
16	3.13637	0.0127251
17	3.13832	0.0121117
18	3.13764	0.0114396
19	3.13539	0.0110508
20	3.13502	0.0104904
21	3.13619	0.0100465
22	3.13886	0.00994361
23	3.14183	0.00995502
24	3.1437	0.00971319
25	3.14571	0.00953023
26	3.14241	0.00973197
27	3.14101	0.00946858
28	3.14221	0.00920269
29	3.14695	0.0100671
30	3.14645	0.00973879
31	3.14464	0.00959237
32	3.14369	0.00933604
33	3.14342	0.00905272
34	3.14259	0.00882138
35	3.14521	0.00895622
36	3.14494	0.00870782
37	3.14566	0.00849975
38	3.14546	0.00827567
39	3.14516	0.00806621
40	3.14419	0.00792098
41	3.14588	0.00790746
42	3.14621	0.00772376
43	3.14911	0.00808263
44	3.14992	0.00793814
45	3.14941	0.0077765
46	3.14931	0.00760627
47	3.151	0.00763305
48	3.1506	0.00748298
49	3.15004	0.00735022
50	3.14789	0.00751724
51	3.14774	0.00736971
52	3.14753	0.00722968
53	3.1481	0.00711466
54	3.14824	0.00698303
55	3.14978	0.00702642
56	3.14887	0.00695948
57	3.15065	0.0070624
58	3.149	0.00713162
59	3.14817	0.0070591
60	3.14878	0.00696713
61	3.14853	0.00685635
62	3.14913	0.00677149
63	3.14909	0.00666326
64	3.14987	0.00660447
65	3.14876	0.00659575
66	3.14753	0.00661077
67	3.14759	0.00651163
68	3.14751	0.00641575
69	3.14742	0.00632264
70	3.14775	0.00624044
71	3.14776	0.00615193
72	3.14722	0.00609037
73	3.14643	0.00605857
74	3.14627	0.0059782
75	3.14786	0.00610963
76	3.14821	0.00603896
77	3.14821	0.00596002
78	3.14753	0.00592251
79	3.14624	0.00598664
80	3.14539	0.00597279
81	3.14472	0.00593641
82	3.14413	0.00589245
83	3.14421	0.00582155
84	3.14468	0.00577101
85	3.14435	0.00571252
86	3.14476	0.00566061
87	3.14574	0.00568026
88	3.14616	0.00563101
89	3.14632	0.00556973
90	3.14573	0.00553915
91	3.14534	0.00549166
92	3.14544	0.00543257
93	3.14542	0.00537387
94	3.14504	0.00533015
95	3.14438	0.00531452
96	3.14337	0.00535596
97	3.14288	0.00532293
98	3.14242	0.00528829
99	3.14217	0.00524032
100	3.14231	0.00518939
